Dataset,Strategy,Scenario,Parameters,Local_Modified_Traces,Total_Modified_Traces,Fitness,Precision,Generalization,Simplicity
sepsis,REPAIR,repaired_incremental_Sub961,similarity_sorted+ged_sorted+freq_sorted,0,422,0.6951,0.3164,0.9518,0.6842
sepsis,REPAIR,repaired_incremental_Sub35,similarity_sorted+ged_sorted+freq_sorted,62,484,0.698,0.3177,0.9518,0.6842
sepsis,REPAIR,repaired_incremental_Sub22,similarity_sorted+ged_sorted+freq_sorted,905,1389,0.698,0.3044,0.9505,0.6842
sepsis,REPAIR,repaired_incremental_Sub16,similarity_sorted+ged_sorted+freq_sorted,489,1878,0.7131,0.3014,0.9498,0.6842
sepsis,REPAIR,repaired_incremental_Sub9,similarity_sorted+ged_sorted+freq_sorted,186,2064,0.7132,0.2998,0.949,0.6842
sepsis,REPAIR,repaired_incremental_Sub925,similarity_sorted+ged_sorted+freq_sorted,0,2064,0.7132,0.2998,0.949,0.6842
sepsis,REPAIR,repaired_incremental_Sub80,similarity_sorted+ged_sorted+freq_sorted,135,2199,0.7184,0.3018,0.9495,0.6842
sepsis,REPAIR,repaired_incremental_Sub62,similarity_sorted+ged_sorted+freq_sorted,128,2327,0.7184,0.2981,0.9494,0.6842
sepsis,REPAIR,repaired_incremental_Sub219,similarity_sorted+ged_sorted+freq_sorted,2,2329,0.7184,0.2979,0.9494,0.6842
sepsis,REPAIR,repaired_incremental_Sub106,similarity_sorted+ged_sorted+freq_sorted,18,2347,0.7185,0.2993,0.9494,0.6842
sepsis,REPAIR,repaired_incremental_Sub72,similarity_sorted+ged_sorted+freq_sorted,303,2650,0.7204,0.3077,0.9494,0.6842
sepsis,REPAIR,repaired_incremental_Sub123,similarity_sorted+ged_sorted+freq_sorted,3,2653,0.7203,0.3084,0.9494,0.6842
sepsis,REPAIR,repaired_incremental_Sub14,similarity_sorted+ged_sorted+freq_sorted,501,3154,0.7188,0.304,0.9467,0.6842
sepsis,REPAIR,repaired_incremental_Sub42,similarity_sorted+ged_sorted+freq_sorted,184,3338,0.7349,0.3092,0.9467,0.6842
sepsis,REPAIR,repaired_incremental_Sub39,similarity_sorted+ged_sorted+freq_sorted,52,3390,0.7325,0.3069,0.9465,0.6842
sepsis,REPAIR,repaired_incremental_Sub60,similarity_sorted+ged_sorted+freq_sorted,26,3416,0.7325,0.3101,0.9465,0.6842
