Dataset,Strategy,Scenario,Parameters,Local_Modified_Traces,Total_Modified_Traces,Fitness,Precision,Generalization,Simplicity
sepsis,REPAIR,repaired_incremental_Sub948,freq_sorted+similarity_sorted+ged_sorted,0,3191,0.7356,0.3095,0.9471,0.6842
sepsis,REPAIR,repaired_incremental_Sub405,freq_sorted+similarity_sorted+ged_sorted,0,3191,0.7356,0.3095,0.9471,0.6842
sepsis,REPAIR,repaired_incremental_Sub435,freq_sorted+similarity_sorted+ged_sorted,0,3191,0.7356,0.3094,0.9471,0.6842
sepsis,REPAIR,repaired_incremental_Sub166,freq_sorted+similarity_sorted+ged_sorted,0,3191,0.7356,0.3095,0.9471,0.6842
sepsis,REPAIR,repaired_incremental_Sub954,freq_sorted+similarity_sorted+ged_sorted,0,3191,0.7356,0.3096,0.9471,0.6842
sepsis,REPAIR,repaired_incremental_Sub465,freq_sorted+similarity_sorted+ged_sorted,0,3191,0.7356,0.3096,0.9471,0.6842
sepsis,REPAIR,repaired_incremental_Sub918,freq_sorted+similarity_sorted+ged_sorted,0,3191,0.7356,0.3096,0.9471,0.6842
sepsis,REPAIR,repaired_incremental_Sub143,freq_sorted+similarity_sorted+ged_sorted,0,3191,0.7356,0.3083,0.9471,0.6842
sepsis,REPAIR,repaired_incremental_Sub308,freq_sorted+similarity_sorted+ged_sorted,0,3191,0.7356,0.3098,0.9471,0.6842
sepsis,REPAIR,repaired_incremental_Sub499,freq_sorted+similarity_sorted+ged_sorted,0,3191,0.7356,0.3096,0.9471,0.6842
sepsis,REPAIR,repaired_incremental_Sub403,freq_sorted+similarity_sorted+ged_sorted,0,3191,0.7356,0.3091,0.9471,0.6842
sepsis,REPAIR,repaired_incremental_Sub392,freq_sorted+similarity_sorted+ged_sorted,0,3191,0.7356,0.3091,0.9471,0.6842
sepsis,REPAIR,repaired_incremental_Sub264,freq_sorted+similarity_sorted+ged_sorted,0,3191,0.7356,0.3092,0.9471,0.6842
sepsis,REPAIR,repaired_incremental_Sub322,freq_sorted+similarity_sorted+ged_sorted,0,3191,0.7356,0.3091,0.9471,0.6842
sepsis,REPAIR,repaired_incremental_Sub395,freq_sorted+similarity_sorted+ged_sorted,0,3191,0.7356,0.3096,0.9471,0.6842
sepsis,REPAIR,repaired_incremental_Sub953,freq_sorted+similarity_sorted+ged_sorted,0,3191,0.7356,0.3086,0.9471,0.6842
sepsis,REPAIR,repaired_incremental_Sub947,freq_sorted+similarity_sorted+ged_sorted,0,3191,0.7356,0.3089,0.9471,0.6842
