Dataset,Strategy,Scenario,Parameters,Local_Modified_Traces,Total_Modified_Traces,Fitness,Precision,Generalization,Simplicity
testBank,REPAIR,repaired_incremental_Sub56,freq_sorted+ged_sorted+similarity_sorted,2,729,0.8263,0.9223,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub145,freq_sorted+ged_sorted+similarity_sorted,3,732,0.8266,0.9222,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub78,freq_sorted+ged_sorted+similarity_sorted,0,732,0.8266,0.9224,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub82,freq_sorted+ged_sorted+similarity_sorted,0,732,0.8266,0.9225,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub80,freq_sorted+ged_sorted+similarity_sorted,0,732,0.8266,0.9223,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub142,freq_sorted+ged_sorted+similarity_sorted,2,734,0.8266,0.9225,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub146,freq_sorted+ged_sorted+similarity_sorted,1,735,0.8267,0.9224,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub96,freq_sorted+ged_sorted+similarity_sorted,7,742,0.8267,0.9222,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub97,freq_sorted+ged_sorted+similarity_sorted,0,742,0.8267,0.9222,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub99,freq_sorted+ged_sorted+similarity_sorted,0,742,0.8267,0.9225,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub77,freq_sorted+ged_sorted+similarity_sorted,0,742,0.8267,0.9222,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub126,freq_sorted+ged_sorted+similarity_sorted,9,751,0.8265,0.9224,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub144,freq_sorted+ged_sorted+similarity_sorted,1,752,0.8264,0.9221,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub104,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9223,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub102,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9223,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub103,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9223,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub110,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9224,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub91,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9225,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub120,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9222,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub121,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9222,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub151,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9224,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub125,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9223,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub124,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9224,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub112,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9221,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub139,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9221,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub140,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9221,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub138,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9222,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub130,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9222,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub141,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9221,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub129,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9221,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub131,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9221,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub137,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9221,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub152,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9224,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub149,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9222,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub150,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9221,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub117,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9224,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub132,freq_sorted+ged_sorted+similarity_sorted,0,752,0.8264,0.9223,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub82,ged_sorted+similarity_sorted+freq_sorted,1,1,0.8512,0.9219,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub4,ged_sorted+similarity_sorted+freq_sorted,0,1,0.8512,0.9219,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub26,ged_sorted+similarity_sorted+freq_sorted,0,1,0.8512,0.9219,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub49,ged_sorted+similarity_sorted+freq_sorted,0,1,0.8512,0.922,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub120,ged_sorted+similarity_sorted+freq_sorted,2,3,0.8509,0.922,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub111,ged_sorted+similarity_sorted+freq_sorted,1,4,0.8508,0.922,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub72,ged_sorted+similarity_sorted+freq_sorted,1,5,0.8506,0.9222,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub123,ged_sorted+similarity_sorted+freq_sorted,1,6,0.8505,0.9224,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub20,ged_sorted+similarity_sorted+freq_sorted,0,6,0.8505,0.9221,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub29,ged_sorted+similarity_sorted+freq_sorted,2,8,0.8505,0.922,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub51,ged_sorted+similarity_sorted+freq_sorted,0,8,0.8505,0.9221,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub53,ged_sorted+similarity_sorted+freq_sorted,0,8,0.8505,0.9222,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub99,ged_sorted+similarity_sorted+freq_sorted,0,8,0.8505,0.9221,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub106,ged_sorted+similarity_sorted+freq_sorted,1,9,0.8503,0.9222,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub22,ged_sorted+similarity_sorted+freq_sorted,5,14,0.8502,0.9222,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub2,ged_sorted+similarity_sorted+freq_sorted,89,103,0.8532,0.9226,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub62,ged_sorted+similarity_sorted+freq_sorted,0,103,0.8532,0.9229,0.9676,0.7576
